news_id,original_title,generated_title,clickbait,sentence_no,sentence_raw,sentence_cleaned,used_in_title
LC_M02_193878,"여기어때, '장애인 편의시설 숙소' 검색 기능 도입","여기어때, 이런 숙소도 검색할 수 있다?",0,6,"심명섭 대표는 \""국내 1위 숙박 O2O 서비스 위상에 맞는 일과 사회에서의 역할을 고민했다\""며 \""이번 캠페인이 업계 전반으로 퍼져 여행·여가 산업이 성숙하는 계기가 되길 바란다\""고 말했다.",심명섭 대표는 국내 숙박 서비스 위상에 맞는 일과 사회에서의 역할을 고민했다 이번 캠페인이 업계 전반으로 퍼져 여행 여가 산업이 성숙하는 계기가 되길 바란다 말했다,0
LC_M02_193878,"여기어때, '장애인 편의시설 숙소' 검색 기능 도입","여기어때, 이런 숙소도 검색할 수 있다?",0,7,"한편, 여기어때는 지난 4월 취약계층의 이동권을 지원하는 국내 최대 모빌리티 전문 NGO 사단법인 그린라이트와 '장애인 등 관광 취약계층 여행활성화를 위한 배리어프리 숙박업체 확산 캠페인' 협약식을 했다.",한편 여기어때는 지난 취약계층의 이동권을 지원하는 국내 최대 모빌리티 전문 NGO 사단법인 그린라이트와 장애인 관광 취약계층 여행활성화를 위한 배리어프리 숙박업체 확산 캠페인 협약식을 했다,0
LC_M02_197658,"산불 재난방송 매뉴얼 대로 했다는 KBS, 노조 ·정치권 한 목소리 비판",동해안 대형 산불 늑장 보도에 비판 받는 '이 방송사',0,1,"지난 4일 강원도 고성을 비롯한 동해안 지역에 발생한 대형산불로 정부가 강원 5개 지역을 특별재난지역으로 선포한 가운데, 재난 주관 방송사인 공영방송 KBS가 늑장 보도로 비판을 받고 있다.",지난 강원도 고성을 비롯한 동해안 지역에 발생한 대형산불로 정부가 강원 지역을 특별재난지역으로 선포한 가운데 재난 주관 방송사인 공영방송 KBS가 늑장 보도로 비판을 받고,1
LC_M02_197658,"산불 재난방송 매뉴얼 대로 했다는 KBS, 노조 ·정치권 한 목소리 비판",동해안 대형 산불 늑장 보도에 비판 받는 '이 방송사',0,2,"정용기 자유한국당 정책위원장은 8일 최고위원회의에서 \""재난 주관 방송사 KBS의 대응에 국민적 분노가 치솟고 있다. 국민의 수신료로 운영되는 KBS가 대형 재난이 발생했음에도 불구하고 재난 방송을 하지 않고 '오늘밤 김제동'이라는 프로그램을 버젓이 계속 방송한 것은 도대체 무슨 배짱인지 묻지 않을 수 없다\""며 비판했다.",정용기 자유한국당 정책위원장은 최고위원회의에서 재난 주관 방송사 KBS의 대응에 국민적 분노가 치솟고 국민의 수신료로 운영되는 KBS가 대형 재난이 발생했음에도 불구하고 재난 방송을 하지 않고 오늘밤 김제동 이라는 프로그램을 버젓이 계속 방송한 것은 도대체 무슨 배짱인지 묻지 않을 없다 비판했다,0
LC_M02_197658,"산불 재난방송 매뉴얼 대로 했다는 KBS, 노조 ·정치권 한 목소리 비판",동해안 대형 산불 늑장 보도에 비판 받는 '이 방송사',0,3,"뿐만 아니라 지난 5일에는 전국언론노동조합 KBS본부(KBS 노조)에서도 성명서를 통해 \""뉴스 전문 채널들이 몇시간 전부터 긴박하게 현지 상황을 중계하고 있었고, 다른 지상파 방송도 먼저 정규 프로그램을 포기하고 특보체제로 전환한 상황에서 KBS의 대응은 무책임하고 안일했다\""며 자사를 비판하고 나섰다.",뿐만 아니라 지난 일에는 전국언론노동조합 KBS본부 KBS 노조 에서도 성명서를 통해 뉴스 전문 채널들이 몇시간 전부터 긴박하게 현지 상황을 중계하고 있었고 다른 지상파 방송도 먼저 정규 프로그램을 포기하고 특보체제로 전환한 상황에서 KBS의 대응은 무책임하고 안일했다 자사를 비판하고 나섰다,0
LC_M02_197658,"산불 재난방송 매뉴얼 대로 했다는 KBS, 노조 ·정치권 한 목소리 비판",동해안 대형 산불 늑장 보도에 비판 받는 '이 방송사',0,4,"KBS 노조는 \""재난방송주관방송사인 KBS의 특보전환은 그 자체로 강력한 메시지이고 이번처럼 신속한 정보 전달이 필요한 상황에서는 더 선제적으로 KBS가 역할을 했어야 했다. 과연 재난 매뉴얼이 제대로 작동하고 있나. 재난에 대응하는 제대로 된 컨트롤 타워가 있나. 보도 편성 책임자들은 재난방송주관방송사로서 법적 지위와 의무를 무겁게 인식하고 있기나 한 건가 묻지 않을 수 없다\""며 강도 높게 비판했다.",KBS 노조는 재난방송주관방송사인 KBS의 특보전환은 자체로 강력한 메시지이고 이번처럼 신속한 정보 전달이 필요한 상황에서는 선제적으로 KBS가 역할을 했어야 했다 과연 재난 매뉴얼이 제대로 작동하고 있나 재난에 대응하는 제대로 컨트롤 타워가 있나 보도 편성 책임자들은 재난방송주관방송사로서 법적 지위와 의무를 무겁게 인식하고 있기나 건가 묻지 않을 없다 강도 높게 비판했다,0
LC_M02_197658,"산불 재난방송 매뉴얼 대로 했다는 KBS, 노조 ·정치권 한 목소리 비판",동해안 대형 산불 늑장 보도에 비판 받는 '이 방송사',0,5,"이와 관련, KBS는 한 차례 공식 입장을 발표한 바 있다.",이와 관련 KBS는 차례 공식 입장을 발표한,0
LC_M02_197658,"산불 재난방송 매뉴얼 대로 했다는 KBS, 노조 ·정치권 한 목소리 비판",동해안 대형 산불 늑장 보도에 비판 받는 '이 방송사',0,6,"지난 5일 KBS는 \""재난방송 매뉴얼 비상방송 지침에 따라 재난방송을 확대 실시했다. 최대한 정확하고 신속하게 방송하고 불필요한 혼란을 최소화하기 위해 최선을 다했다\""고 전한 바 있다.",지난 KBS는 재난방송 매뉴얼 비상방송 지침에 따라 재난방송을 확대 실시했다 최대한 정확하고 신속하게 방송하고 불필요한 혼란을 최소화하기 위해 최선을 다했다 전한,0
LC_M02_197658,"산불 재난방송 매뉴얼 대로 했다는 KBS, 노조 ·정치권 한 목소리 비판",동해안 대형 산불 늑장 보도에 비판 받는 '이 방송사',0,7,"그러나 노조 측에서 긴급 공정방송위원회 개최를 요구하고 나섰고, 이에 사측은 현재 날짜를 협의 중에 있다.",그러나 노조 측에서 긴급 공정방송위원회 개최를 요구하고 나섰고 이에 사측은 현재 날짜를 협의 중에,0
LC_M02_197658,"산불 재난방송 매뉴얼 대로 했다는 KBS, 노조 ·정치권 한 목소리 비판",동해안 대형 산불 늑장 보도에 비판 받는 '이 방송사',0,8,"KBS 관계자는 8일 미디어SR에 \""내부적으로도 문제 의식이 있어 노조에서 긴급 공정방송위원회 개최를 요구한 것이고, 지난 5일 요구한 것과 관련 현재 노조와 사측이 날짜를 협의 중에 있는 것으로 안다\""고 전했다.",KBS 관계자는 미디어SR에 내부적으로도 문제 의식이 있어 노조에서 긴급 공정방송위원회 개최를 요구한 것이고 지난 요구한 것과 관련 현재 노조와 사측이 날짜를 협의 중에 있는 것으로 안다 전했다,0
LC_M02_197658,"산불 재난방송 매뉴얼 대로 했다는 KBS, 노조 ·정치권 한 목소리 비판",동해안 대형 산불 늑장 보도에 비판 받는 '이 방송사',0,9,"한편, KBS는 4일 오후 11시25분께 특보 체제를 가동했다.",한편 KBS는 오후 분께 특보 체제를 가동했다,0
LC_M02_197658,"산불 재난방송 매뉴얼 대로 했다는 KBS, 노조 ·정치권 한 목소리 비판",동해안 대형 산불 늑장 보도에 비판 받는 '이 방송사',0,10,밤 11시55분부터 특보 뉴스를 내보냈으나 10분 후에 정규 프로그램인 '오늘밤 김제동'을 20여분간 방송했다.,분부터 특보 뉴스를 내보냈으나 후에 정규 프로그램인 오늘밤 김제동 여분간 방송했다,0
LC_M02_197658,"산불 재난방송 매뉴얼 대로 했다는 KBS, 노조 ·정치권 한 목소리 비판",동해안 대형 산불 늑장 보도에 비판 받는 '이 방송사',0,11,KBS가 특보 체제를 가동하기 전 이미 보도 전문 채널과 다른 지상파 채널들에서는 산불과 관련한 속보를 내보내고 있었다.,KBS가 특보 체제를 가동하기 이미 보도 전문 채널과 다른 지상파 채널들에서는 산불과 관련한 속보를 내보내고 있었다,0
LC_M02_197670,"구혜선 안재현 3년 만 파경, 소속사까지 불똥...법적 대응 시사","구혜선, 안재현과의 불화에 올린 글, 충격적인 그 글의 내용은?",0,1,구혜선 안재현의 이혼이 연일 뜨겁다.,구혜선 안재현의 이혼이 연일 뜨겁다,0
LC_M02_197670,"구혜선 안재현 3년 만 파경, 소속사까지 불똥...법적 대응 시사","구혜선, 안재현과의 불화에 올린 글, 충격적인 그 글의 내용은?",0,2,두 사람의 이혼설에 소속사 대표까지 거론되는 등 이혼과 관련된 모든 것들이 초미의 관심사로 떠올랐다.,사람의 이혼설에 소속사 대표까지 거론되는 이혼과 관련된 모든 것들이 초미의 관심사로 떠올랐다,0
LC_M02_197670,"구혜선 안재현 3년 만 파경, 소속사까지 불똥...법적 대응 시사","구혜선, 안재현과의 불화에 올린 글, 충격적인 그 글의 내용은?",0,3,구혜선은 지난 18일 SNS를 통해 안재현이 권태기로 변심을 해 이혼을 원하나 자신은 가정을 지키고 싶다는 내용의 글을 올렸다.,구혜선은 지난 SNS를 통해 안재현이 권태기로 변심을 이혼을 원하나 자신은 가정을 지키고 싶다는 내용의 글을 올렸다,1
LC_M02_197670,"구혜선 안재현 3년 만 파경, 소속사까지 불똥...법적 대응 시사","구혜선, 안재현과의 불화에 올린 글, 충격적인 그 글의 내용은?",0,4,해당 글은 업로드와 동시에 대중에 큰 충격을 안겼다.,해당 글은 업로드와 동시에 대중에 충격을 안겼다,1
LC_M02_197670,"구혜선 안재현 3년 만 파경, 소속사까지 불똥...법적 대응 시사","구혜선, 안재현과의 불화에 올린 글, 충격적인 그 글의 내용은?",0,5,앞서 안재현이 tvN '신서유기' 등을 통해 구혜선에 대한 애정을 과시하는 등 '사랑꾼' 이미지를 갖고 있던 것에 더해 두 사람이 tvN '신혼일기'에서 신혼 생활을 공개하는 등 훈훈한 커플로 많은 사랑을 받았기 때문. 이에 안재현의 변심과 이혼 요구를 폭로한 구혜선의 주장은 그 자체로 큰 화제가 됐다.,앞서 안재현이 tvN 신서유기 등을 통해 구혜선에 대한 애정을 과시하는 사랑꾼 이미지를 갖고 있던 것에 더해 사람이 tvN 신혼일기 신혼 생활을 공개하는 훈훈한 커플로 많은 사랑을 받았기 때문 이에 안재현의 변심과 이혼 요구를 폭로한 구혜선의 주장은 자체로 화제가 됐다,0
LC_M02_197670,"구혜선 안재현 3년 만 파경, 소속사까지 불똥...법적 대응 시사","구혜선, 안재현과의 불화에 올린 글, 충격적인 그 글의 내용은?",0,6,여기에 구혜선은 안재현과의 대화를 공개하면서 안재현이 자신의 어머니보다 '신서유기' 등 일을 우선시하는 등의 태도를 보이는 것에 분개했다.,여기에 구혜선은 안재현과의 대화를 공개하면서 안재현이 자신의 어머니보다 신서유기 일을 우선시하는 등의 태도를 보이는 것에 분개했다,0
LC_M02_197670,"구혜선 안재현 3년 만 파경, 소속사까지 불똥...법적 대응 시사","구혜선, 안재현과의 불화에 올린 글, 충격적인 그 글의 내용은?",0,7,이후 두 사람의 소속사 HB엔터테인먼트 측은 공식입장을 통해 구혜선과 안재현이 이혼을 합의했다고 알렸다.,이후 사람의 소속사 HB엔터테인먼트 측은 공식입장을 통해 구혜선과 안재현이 이혼을 합의했다고 알렸다,0
LC_M02_197670,"구혜선 안재현 3년 만 파경, 소속사까지 불똥...법적 대응 시사","구혜선, 안재현과의 불화에 올린 글, 충격적인 그 글의 내용은?",0,8,"소속사 측은 \""여러 가지 문제로 두 배우가 결혼생활을 유지할 수 없는 상황에 이르러 진지한 상의 끝에 서로 협의해 이혼하기로 결정했다\""면서 최근 구혜선이 변호사를 선임했다고도 밝혔다.",소속사 측은 여러 가지 문제로 배우가 결혼생활을 유지할 없는 상황에 이르러 진지한 상의 끝에 서로 협의해 이혼하기로 결정했다 면서 최근 구혜선이 변호사를 선임했다고도 밝혔다,0
LC_M02_197670,"구혜선 안재현 3년 만 파경, 소속사까지 불똥...법적 대응 시사","구혜선, 안재현과의 불화에 올린 글, 충격적인 그 글의 내용은?",0,9,이에 더해 소속사 측은 구혜선이 보낸 보도자료 초안도 함께 공개했다.,이에 더해 소속사 측은 구혜선이 보낸 보도자료 초안도 함께 공개했다,0
LC_M02_197670,"구혜선 안재현 3년 만 파경, 소속사까지 불똥...법적 대응 시사","구혜선, 안재현과의 불화에 올린 글, 충격적인 그 글의 내용은?",0,10,"해당 초안에는 \""저와 안재현씨는 그간의 혼인관계를 정리하기로 서로 합의하고 이혼 조정절차를 시작하게 됐고, 금일 2019년 8월 일 서울가정법원에 이혼조정신청서를 접수했다\""는 내용이 담겼다.",해당 초안에는 저와 안재현씨는 그간의 혼인관계를 정리하기로 서로 합의하고 이혼 조정절차를 시작하게 됐고 금일 서울가정법원에 이혼조정신청서를 접수했다 내용이 담겼다,0
LC_M02_197670,"구혜선 안재현 3년 만 파경, 소속사까지 불똥...법적 대응 시사","구혜선, 안재현과의 불화에 올린 글, 충격적인 그 글의 내용은?",0,11,하지만 소속사 측의 입장이 나오자 구혜선은 반발했다.,하지만 소속사 측의 입장이 나오자 구혜선은 반발했다,0
LC_M02_197670,"구혜선 안재현 3년 만 파경, 소속사까지 불똥...법적 대응 시사","구혜선, 안재현과의 불화에 올린 글, 충격적인 그 글의 내용은?",0,12,"그는 자신의 SNS를 통해 \""타인에게 저를 욕하는 것을 보고 배신감에 이혼 이야기는 오갔으나 사인하고 합의한 상황은 아니었다\""면서 \""저와는 상의되지 않은 보도다. 저는 가정을 지키고 싶다\""고 반박했다.",그는 자신의 SNS를 통해 타인에게 저를 욕하는 것을 보고 배신감에 이혼 이야기는 오갔으나 사인하고 합의한 상황은 아니었다 면서 저와는 상의되지 않은 보도다 저는 가정을 지키고 싶다 반박했다,0
